place_name,category,cost_category,suitable_for,duration_hours,timing,destination_city
Bannari Textile Park,Culture Seeker / Shopper,Budget,Family,2,09:00-18:00,Erode
Chennimalai Textile Showroom,Shopper / Urban Explorer / Culture Seeker,Budget,Family,2,09:00-20:00,Erode
Erode Textile Complex,Shopper / Urban Explorer,Budget,Family,2,09:00-21:00,Erode
Bhavani Cotton Market,Shopper / Urban Explorer / Culture Seeker,Budget,Family,2,08:00-20:00,Erode
Gobichettipalayam Silk Market,Shopper / Urban Explorer,Mid-range,Family,2,09:00-20:00,Erode
Hotel Vasantha Bhavan Erode,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Erode
Junior Kuppanna Erode,Foodie / Culture Seeker,Mid-range,Family,1,11:00-23:00,Erode
Sree Annapoorna Erode,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Erode
Grand Sweets Erode,Foodie / Budget Backpacker,Budget,Family,1,08:00-22:00,Erode
Cafe Coffee Day Erode,Foodie / Romantic Couple,Mid-range,Couple,1,09:00-22:00,Erode
Chill Out Theme Park,Family Planner / Adventure Seeker,Mid-range,Family,4,10:00-19:00,Erode
Bhavani River Kayaking,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,2,09:00-17:00,Erode
Kalingarayan Anicut Picnic Spot,Nature Lover / Family Planner,Budget,Family,3,09:00-18:00,Erode
Lower Bhavani Canal Walk,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-19:00,Erode
Erode Railway Heritage,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,1,06:00-20:00,Erode
Bhavani Kuttralam Trekking,Adventure Seeker / Nature Lover,Budget,Couple / Family,3,07:00-16:00,Erode
Chennimalai Hills Sunrise Point,Nature Lover / Romantic Couple,Budget,Couple,2,05:30-08:00,Erode
Gobichettipalayam Clock Tower,Culture Seeker / Shopper / Urban Explorer,Budget,Family,1,Open 24 hours,Erode
Anthiyur Tribal Village,Culture Seeker / Adventure Seeker,Budget,Couple / Family,3,08:00-17:00,Erode
Thalavadi Wildlife Spotting,Nature Lover / Adventure Seeker,Mid-range,Couple / Family,4,06:00-17:00,Erode
Modakurichi Handloom Center,Culture Seeker / Shopper,Budget,Couple / Family,2,09:00-18:00,Erode
Bhavani Sagar Sunset Point,Nature Lover / Romantic Couple,Budget,Couple,1,16:00-19:00,Erode
Erode Municipal Stadium,Family Planner / Culture Seeker,Budget,Family,2,06:00-20:00,Erode
Ooty Lake,Nature Lover / Family Planner,Mid-range,Family,3,08:00-18:00,Nilgiris
Pykara Lake,Nature Lover / Relaxation Lover,Mid-range,Couple / Family,3,09:00-17:00,Nilgiris
Emerald Lake,Nature Lover / Romantic Couple,Budget,Couple,2,06:00-18:00,Nilgiris
Avalanche Lake,Nature Lover / Adventure Seeker,Mid-range,Couple / Family,4,08:00-17:00,Nilgiris
Upper Bhavani Lake,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,5,07:00-16:00,Nilgiris
Government Botanical Garden Ooty,Nature Lover / Family Planner,Mid-range,Family,3,08:30-18:30,Nilgiris
Rose Garden Ooty,Nature Lover / Romantic Couple,Budget,Couple / Family,2,08:30-18:30,Nilgiris
Sims Park Coonoor,Nature Lover / Family Planner,Budget,Family,2,08:30-18:30,Nilgiris
Thread Garden Ooty,Culture Seeker / Family Planner,Budget,Family,1,09:00-18:00,Nilgiris
Doddabetta Peak,Adventure Seeker / Nature Lover,Budget,Couple / Family,3,08:00-17:00,Nilgiris
Dolphin's Nose Coonoor,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,2,09:00-18:00,Nilgiris
Lamb's Rock Coonoor,Nature Lover / Romantic Couple,Budget,Couple,1,09:00-18:00,Nilgiris
Kodanad Viewpoint Kotagiri,Nature Lover / Romantic Couple,Budget,Couple / Family,2,06:00-18:00,Nilgiris
Rangaswamy Peak Kotagiri,Adventure Seeker / Spiritual Traveler,Budget,Couple / Family,3,06:00-17:00,Nilgiris
Tiger Hill Ooty,Nature Lover / Adventure Seeker,Budget,Couple / Family,2,09:00-17:00,Nilgiris
Catherine Falls,Nature Lover / Adventure Seeker,Budget,Couple / Family,2,08:00-17:00,Nilgiris
Pykara Waterfalls,Nature Lover / Adventure Seeker,Mid-range,Couple / Family,3,09:00-17:00,Nilgiris
Kalhatti Falls,Nature Lover / Spiritual Traveler,Budget,Couple / Family,2,08:00-17:00,Nilgiris
Elk Falls Kotagiri,Adventure Seeker / Nature Lover,Budget,Couple / Family,3,08:00-17:00,Nilgiris
Law's Falls Coonoor,Nature Lover / Romantic Couple,Budget,Couple,2,08:00-17:00,Nilgiris
Mudumalai Tiger Reserve,Nature Lover / Adventure Seeker,Mid-range,Couple / Family,5,06:30-18:00,Nilgiris
Mukurthi National Park,Nature Lover / Adventure Seeker,Mid-range,Couple / Family,4,07:00-16:00,Nilgiris
Longwood Shola Reserve,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,08:00-17:00,Nilgiris
Kotagiri Tea Estates,Nature Lover / Relaxation Lover,Mid-range,Couple / Family,3,09:00-17:00,Nilgiris
Coonoor Tea Gardens,Nature Lover / Romantic Couple,Budget,Couple / Family,2,09:00-17:00,Nilgiris
Glenmorgan Tea Estate,Culture Seeker / Nature Lover,Mid-range,Couple / Family,3,09:00-17:00,Nilgiris
Stone House Ooty,Culture Seeker / Budget Backpacker,Budget,Couple / Family,1,09:00-17:00,Nilgiris
Droog Fort Coonoor,Adventure Seeker / Culture Seeker,Budget,Couple / Family,3,10:00-17:00,Nilgiris
St. Stephen's Church Ooty,Culture Seeker / Spiritual Traveler,Budget,Couple / Family,1,09:00-17:00,Nilgiris
Tribal Research Center,Culture Seeker / Family Planner,Budget,Family,2,10:00-17:00,Nilgiris
Wax World Museum,Culture Seeker / Family Planner,Mid-range,Family,2,10:00-18:00,Nilgiris
Tea Museum Coonoor,Culture Seeker / Foodie,Budget,Couple / Family,2,09:00-17:00,Nilgiris
Nilgiri Mountain Railway,Culture Seeker / Family Planner,Mid-range,Family,5,07:10-12:00,Nilgiris
Avalanche Trekking Trail,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,5,06:00-12:00,Nilgiris
Ooty Lake Boating,Family Planner / Romantic Couple,Mid-range,Family,2,09:00-18:00,Nilgiris
Pine Forest Ooty,Nature Lover / Romantic Couple,Budget,Couple / Family,2,08:00-18:00,Nilgiris
Ooty Main Bazaar,Shopper / Urban Explorer / Foodie,Budget,Family,2,09:00-21:00,Nilgiris
Coonoor Market,Shopper / Urban Explorer,Budget,Family,2,09:00-20:00,Nilgiris
Tibetan Market Ooty,Shopper / Urban Explorer / Culture Seeker,Budget,Couple / Family,2,09:00-19:00,Nilgiris
Earl's Secret Ooty,Foodie / Romantic Couple,Premium,Couple,2,12:00-22:00,Nilgiris
Nahar's Sidewalk Cafe,Foodie / Relaxation Lover,Mid-range,Couple / Family,2,09:00-21:00,Nilgiris
Hyderabad Biryani House,Foodie / Budget Backpacker,Budget,Family,1,11:00-23:00,Nilgiris
Willy's Coffee Pub,Foodie / Budget Backpacker,Budget,Just Me / Couple,1,10:00-22:00,Nilgiris
Place To Bee Cafe,Foodie / Romantic Couple,Mid-range,Couple,2,09:00-21:00,Nilgiris
Hotel Pankaj Bhojanalaya,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Nilgiris
Ketti Valley View,Nature Lover / Romantic Couple,Budget,Couple,1,Open 24 hours,Nilgiris
6th Mile Coonoor,Nature Lover / Family Planner,Budget,Family,2,08:00-18:00,Nilgiris
Wenlock Downs,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,08:00-17:00,Nilgiris
Deer Park Ooty,Family Planner / Nature Lover,Budget,Family,2,09:00-18:00,Nilgiris
All Saints Church Coonoor,Culture Seeker / Spiritual Traveler,Budget,Couple / Family,1,09:00-17:00,Nilgiris
Needle Rock Viewpoint Gudalur,Nature Lover / Romantic Couple,Budget,Couple,1,06:00-18:00,Nilgiris
Annamalai Murugan Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Nilgiris
Ooty Golf Course,Adventure Seeker / Relaxation Lover,Premium,Couple / Family,4,07:00-18:00,Nilgiris
Thunder World Ooty,Family Planner / Adventure Seeker,Mid-range,Family,3,10:00-19:00,Nilgiris
Glenmorgan,Nature Lover / Romantic Couple,Budget,Couple,2,09:00-17:00,Nilgiris
Highfield Tea Factory,Culture Seeker / Foodie,Mid-range,Couple / Family,2,09:00-17:00,Nilgiris
Kamraj Sagar Dam Ooty,Nature Lover / Relaxation Lover,Budget,Family,2,09:00-18:00,Nilgiris
Shooting Point Ooty,Nature Lover / Romantic Couple,Budget,Couple,1,08:00-18:00,Nilgiris
St. Thomas Church Ooty,Culture Seeker / Spiritual Traveler,Budget,Couple / Family,1,09:00-17:00,Nilgiris
Sim's Park Rose Garden,Nature Lover / Romantic Couple,Budget,Couple / Family,2,08:30-18:30,Nilgiris
Lady Canning's Seat,Nature Lover / Romantic Couple,Budget,Couple,1,09:00-18:00,Nilgiris
Kagguchi Lake,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Nilgiris
Parson's Valley Viewpoint,Nature Lover / Romantic Couple,Budget,Couple,1,06:00-18:00,Nilgiris
Marlimund Lake,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,08:00-17:00,Nilgiris
Singara Park Ooty,Nature Lover / Family Planner,Budget,Family,2,06:00-20:00,Nilgiris
Ananda Grotto Ooty,Nature Lover / Relaxation Lover,Budget,Couple / Family,1,08:00-18:00,Nilgiris
Cairn Hill Coonoor,Adventure Seeker / Nature Lover,Budget,Couple / Family,3,06:00-18:00,Nilgiris
Srinivasa Perumal Temple Ooty,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Nilgiris
Sri Ayyappan Temple Ooty,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Nilgiris
Mariamman Temple Ooty,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Nilgiris
Geddai Church Kotagiri,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,09:00-17:00,Nilgiris
Hindustan Photo Films Unit,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,10:00-17:00,Nilgiris
Radio Astronomy Centre,Culture Seeker / Family Planner,Mid-range,Family,2,10:00-16:00,Nilgiris
Pazhassi's Cave Gudalur,Adventure Seeker / Culture Seeker,Budget,Couple / Family,2,08:00-17:00,Nilgiris
Panda Falls Ooty,Nature Lover / Adventure Seeker,Budget,Couple / Family,2,08:00-17:00,Nilgiris
Kamaraj Park Ooty,Nature Lover / Family Planner,Budget,Family,1,06:00-20:00,Nilgiris
Lovedale Assembly Centre,Culture Seeker / Budget Backpacker,Budget,Couple / Family,1,09:00-17:00,Nilgiris
Nilgiri Library Ooty,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,1,10:00-18:00,Nilgiris
Heritage Train Ride Coonoor to Ooty,Culture Seeker / Family Planner,Mid-range,Family,3,09:00-15:00,Nilgiris
Sim's Park Annual Fruit Show,Culture Seeker / Family Planner,Budget,Family,2,Seasonal,Nilgiris
Bedford Circle Ooty,Shopper / Urban Explorer,Budget,Family,2,09:00-21:00,Nilgiris
Upper Bazaar Ooty,Shopper / Urban Explorer / Foodie,Budget,Family,2,09:00-20:00,Nilgiris
Kotagiri Market,Shopper / Urban Explorer,Budget,Family,2,09:00-20:00,Nilgiris
Ooty Chocolate Factory,Foodie / Family Planner,Mid-range,Family,2,09:00-20:00,Nilgiris
King Star Restaurant Ooty,Foodie / Budget Backpacker,Budget,Just Me / Family,1,11:00-23:00,Nilgiris
Shinkow's Chinese Restaurant,Foodie / Romantic Couple,Mid-range,Couple,2,11:00-22:00,Nilgiris
Adayar Ananda Bhavan Ooty,Foodie / Budget Backpacker,Budget,Family,1,07:00-23:00,Nilgiris
Modern Stores Ooty,Culture Seeker / Foodie,Budget,Family,1,08:00-21:00,Nilgiris
Cafe Blu,Foodie / Relaxation Lover,Mid-range,Couple / Family,2,10:00-21:00,Nilgiris
The Culinarium,Foodie / Romantic Couple,Premium,Couple,2,12:00-22:00,Nilgiris
Wellington Golf Course,Adventure Seeker / Relaxation Lover,Premium,Couple / Family,4,07:00-18:00,Nilgiris
Wellington Gymkhana Club,Relaxation Lover / Culture Seeker,Mid-range,Couple / Family,3,09:00-18:00,Nilgiris
Nilgiri Tahr Spotting Mukurthi,Nature Lover / Adventure Seeker,Mid-range,Couple / Family,4,07:00-16:00,Nilgiris
Gudalore Scenic Valley,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Nilgiris
Fingerpost Viewpoint Coonoor,Nature Lover / Romantic Couple,Budget,Couple,1,06:00-19:00,Nilgiris
Toda Tribal Huts,Culture Seeker / Adventure Seeker,Budget,Couple / Family,2,09:00-17:00,Nilgiris
Ooty Railway Station Heritage Walk,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,1,08:00-20:00,Nilgiris
Ebbanad Estate Kotagiri,Nature Lover / Relaxation Lover,Mid-range,Couple / Family,3,09:00-17:00,Nilgiris
Nilgiris Biosphere Nature Camp,Adventure Seeker / Nature Lover,Premium,Couple / Family,6,08:00-18:00,Nilgiris
Ooty Rose Show Annual Event,Culture Seeker / Family Planner,Budget,Family,3,Seasonal,Nilgiris
Hogenakkal Falls,Nature Lover / Adventure Seeker,Mid-range,Couple / Family,5,06:00-18:00,Dharmapuri
Hogenakkal Coracle Boat Ride,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,2,07:00-17:00,Dharmapuri
Hogenakkal Viewpoint,Nature Lover / Romantic Couple,Budget,Couple,1,06:00-18:00,Dharmapuri
Kaveri River Bathing Area,Nature Lover / Family Planner,Budget,Family,2,06:00-18:00,Dharmapuri
Theerthamalai Temple,Spiritual Traveler / Adventure Seeker,Mid-range,Family,4,06:00-20:00,Dharmapuri
Chenraya Perumal Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Dharmapuri
Kottai Kovil Temple,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,2,06:00-18:00,Dharmapuri
Kalabairavar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Dharmapuri
Hanumanthathirtham Temple,Spiritual Traveler / Nature Lover,Budget,Couple / Family,2,06:00-19:00,Dharmapuri
Morappur Mariamman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Dharmapuri
Sri Raghavendra Swamy Mutt,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Dharmapuri
Veera Anjaneyar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Dharmapuri
Sacred Heart Cathedral,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,06:00-19:00,Dharmapuri
Mount Carmel Church,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,06:00-19:00,Dharmapuri
CSI Zion Church,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,06:00-19:00,Dharmapuri
Adhiyamankottai Fort,Culture Seeker / Adventure Seeker,Budget,Couple / Family,3,09:00-17:00,Dharmapuri
Subramanya Siva Memorial,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,1,09:00-17:00,Dharmapuri
Dharmapuri Government Museum,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-17:00,Dharmapuri
Krishnagiri Dam Park,Nature Lover / Family Planner,Budget,Family,3,08:00-17:00,Dharmapuri
Mettur Dam,Nature Lover / Family Planner,Mid-range,Family,3,09:00-18:00,Dharmapuri
Thoppaiyar Dam,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,08:00-18:00,Dharmapuri
Pambar Dam,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,08:00-18:00,Dharmapuri
Melagiri Hills,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,5,06:00-18:00,Dharmapuri
Karimangalam Hills,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,06:00-18:00,Dharmapuri
Pennagaram Forest Area,Nature Lover / Adventure Seeker,Budget,Couple / Family,4,07:00-17:00,Dharmapuri
Sitteri Forest Reserve,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,07:00-17:00,Dharmapuri
Dharmapuri Town Park,Nature Lover / Family Planner,Budget,Family,2,06:00-20:00,Dharmapuri
Children's Park Dharmapuri,Family Planner / Nature Lover,Budget,Family,1,09:00-19:00,Dharmapuri
Harur Lake Park,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-19:00,Dharmapuri
Karimangalam Lake,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Dharmapuri
Harur Lake,Nature Lover / Romantic Couple,Budget,Couple,2,06:00-18:00,Dharmapuri
Pennagaram Lake,Nature Lover / Relaxation Lover,Budget,Family,2,06:00-18:00,Dharmapuri
Dharmapuri Main Market,Shopper / Urban Explorer / Foodie,Budget,Family,2,08:00-21:00,Dharmapuri
Hogenakkal Fish Market,Culture Seeker / Foodie,Budget,Couple / Family,2,07:00-18:00,Dharmapuri
Harur Market,Shopper / Urban Explorer,Budget,Family,2,08:00-20:00,Dharmapuri
Hogenakkal Fish Fry Stalls,Foodie / Culture Seeker,Budget,Family,1,10:00-19:00,Dharmapuri
Saravana Bhavan Dharmapuri,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Dharmapuri
Hotel Aryaas Dharmapuri,Foodie / Budget Backpacker,Budget,Family,1,07:00-22:00,Dharmapuri
Sri Krishna Sweets,Foodie / Budget Backpacker,Budget,Just Me / Family,1,08:00-22:00,Dharmapuri
A2B Adyar Ananda Bhavan,Foodie / Budget Backpacker,Budget,Family,1,07:00-23:00,Dharmapuri
Sangeetha Restaurant,Foodie / Budget Backpacker,Budget,Family,1,07:00-22:00,Dharmapuri
Hogenakkal Medicinal Bath,Relaxation Lover / Nature Lover,Mid-range,Couple / Family,2,08:00-17:00,Dharmapuri
Melagiri Hills Trekking,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,5,06:00-12:00,Dharmapuri
Kaveri River Rafting,Adventure Seeker / Nature Lover,Premium,Couple,3,08:00-16:00,Dharmapuri
Kaveri River Viewpoint,Nature Lover / Romantic Couple,Budget,Couple,1,06:00-19:00,Dharmapuri
Theerthamalai Viewpoint,Nature Lover / Spiritual Traveler,Budget,Couple / Family,1,06:00-18:00,Dharmapuri
Dharmapuri Silk Weaving Center,Culture Seeker / Shopper / Urban Explorer,Budget,Couple / Family,2,09:00-18:00,Dharmapuri
Pennagaram Eco Park,Nature Lover / Family Planner,Budget,Family,2,09:00-18:00,Dharmapuri
Dharmapuri Rose Garden,Nature Lover / Romantic Couple,Budget,Couple,1,06:00-20:00,Dharmapuri
Morappur Lake,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Dharmapuri
Mallikarjuneswara Temple Adhiyamankottai,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Dharmapuri
Kamatchi Ambal Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Dharmapuri
Arapaleeswarar Temple Harur,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Dharmapuri
Sri Kottai Srinivasa Perumal Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Dharmapuri
Arulmigu Margabandhu Swamy Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Dharmapuri
Elangovan Temple Pappireddipatti,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Dharmapuri
Sri Lakshmi Narasimha Swamy Temple Pennagaram,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Dharmapuri
Arulmigu Ponnaiyamman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Dharmapuri
Jain Beda Harur,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,2,09:00-17:00,Dharmapuri
Mohanur Mariamman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Dharmapuri
Mettur Stanley Reservoir,Nature Lover / Family Planner,Mid-range,Family,3,09:00-18:00,Dharmapuri
Mettur Dam Viewpoint,Nature Lover / Romantic Couple,Budget,Couple / Family,1,09:00-18:00,Dharmapuri
Mettur Thermal Power Station View,Culture Seeker / Family Planner,Budget,Family,1,09:00-17:00,Dharmapuri
Chinna Kolappan Lake,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Dharmapuri
Thenkarai Lake,Nature Lover / Relaxation Lover,Budget,Family,2,06:00-18:00,Dharmapuri
Palampatti Dam,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,08:00-18:00,Dharmapuri
Kondappanaickanur Dam,Nature Lover / Adventure Seeker,Budget,Couple / Family,2,08:00-18:00,Dharmapuri
Agaram Lake,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Dharmapuri
Pappireddipatti Hills,Adventure Seeker / Nature Lover,Budget,Couple / Family,4,06:00-18:00,Dharmapuri
Harur Hills,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,06:00-18:00,Dharmapuri
Vaniyambadi Hills,Adventure Seeker / Nature Lover,Budget,Couple / Family,4,06:00-18:00,Dharmapuri
Pennagaram Hill Station,Nature Lover / Relaxation Lover,Budget,Couple / Family,3,06:00-18:00,Dharmapuri
Pappireddipatti Reserve Forest,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,07:00-17:00,Dharmapuri
Dharmapuri Collectorate Park,Nature Lover / Family Planner,Budget,Family,1,06:00-20:00,Dharmapuri
VOC Park Harur,Nature Lover / Family Planner,Budget,Family,2,06:00-20:00,Dharmapuri
Pennagaram Municipal Park,Nature Lover / Relaxation Lover,Budget,Family,1,06:00-19:00,Dharmapuri
Adhiyamankottai Archaeological Site,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-17:00,Dharmapuri
Tagadur Fort Ruins,Culture Seeker / Adventure Seeker,Budget,Couple / Family,2,09:00-17:00,Dharmapuri
Dharmapuri Clock Tower,Culture Seeker / Shopper / Urban Explorer,Budget,Family,1,Open 24 hours,Dharmapuri
Pennagaram Bus Stand Market,Shopper / Urban Explorer,Budget,Family,2,08:00-20:00,Dharmapuri
Pappireddipatti Market,Shopper / Urban Explorer / Foodie,Budget,Family,2,08:00-20:00,Dharmapuri
Harur Shopping Street,Shopper / Urban Explorer,Budget,Family,2,09:00-20:00,Dharmapuri
Dharmapuri Silk Market,Shopper / Urban Explorer / Culture Seeker,Budget,Family,2,09:00-20:00,Dharmapuri
Hotel Vasantha Bhavan Dharmapuri,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Dharmapuri
